"batter" "launch_angle" "launch_speed" "events" "estimated_ba_using_speedangle" "estimated_woba_using_speedangle"
"43568" 608336 -10 55.5 "single" 0.097 0.093
"43569" 673357 28 104.4 "home_run" 0.814 1.639
"43570" 656775 8 88.1 "double" 0.491 0.451
"43571" 670768 12 101.5 "single" 0.917 0.903
"43572" 622534 20 98.8 "field_out" 0.323 0.384
"43573" 621566 28 88 "field_out" 0.083 0.102
"43574" 544369 -25 85.1 "field_out" 0.066 0.061
"43575" 592200 -9 89 "field_out" 0.151 0.142
"43576" 621035 23 107.4 "double" 0.903 1.687
"43577" 467793 30 67.3 "single" 0.897 0.863
"43578" 641313 -20 51.5 "single" 0.111 0.108
"43579" 408234 -11 94.9 "field_out" 0.171 0.154
"43580" 613564 -29 75.4 "field_out" 0.054 0.057
"43581" 502054 10 95.9 "field_out" 0.703 0.661
"43582" 575929 9 82.6 "single" 0.446 0.408
"43583" 664761 -28 87.3 "field_out" 0.046 0.041
"43584" 676391 62 85.1 "field_out" 0.009 0.008
"43585" 543510 -15 99.8 "field_out" 0.186 0.167
"43586" 595281 36 98.5 "field_out" 0.211 0.426
"43587" 669242 17 102.1 "field_out" 0.489 0.57
"43588" 605137 -18 96.1 "field_out" 0.131 0.118
"43589" 676701 -3 88 "single" 0.2 0.185
"43590" 664058 28 87 "field_out" 0.08 0.1
"43591" 578428 -13 102.6 "field_out" 0.237 0.213
"43592" 660670 1 78 "field_out" 0.154 0.139
"43593" 545350 22 96.5 "field_out" 0.231 0.271
"43594" 670712 19 81.8 "single" 0.883 0.846
"43595" 663611 23 84.9 "field_out" 0.297 0.275
"43596" 666182 40 103.4 "field_out" 0.297 0.586
"43597" 543281 9 98 "double" 0.666 0.611
"43598" 571657 44 91.3 "field_out" 0.006 0.007
"43599" 646240 16 103.4 "single" 0.531 0.564
"43600" 669087 -32 89.1 "force_out" 0.086 0.086
"43601" 595978 -3 101.9 "grounded_into_double_play" 0.323 0.291
"43602" 665742 35 89.8 "field_out" 0.031 0.044
"43603" 663538 -20 95.5 "field_out" 0.117 0.107
"43604" 455139 7 67.5 "field_out" 0.174 0.157
"43605" 542932 19 85.8 "single" 0.703 0.68
"43606" 621020 -21 58.5 "field_out" 0.069 0.071
"43607" 620443 10 96.6 "field_out" 0.703 0.643
"43608" 642180 20 72.2 "single" 0.9 0.85
"43609" 641355 78 76.3 "field_out" 0.006 0.005
"43610" 656976 11 88.3 "single" 0.657 0.603
"43611" 624512 24 88.7 "field_out" 0.174 0.188
"43612" 642086 7 73.6 "field_out" 0.237 0.213
"43613" 595879 -33 83.5 "field_out" 0.054 0.049
"43614" 670541 -4 110.1 "field_out" 0.437 0.399
"43615" 642165 19 104.9 "double" 0.549 0.686
"43616" 596115 2 100.3 "grounded_into_double_play" 0.443 0.399
"43617" 592518 19 102.1 "field_out" 0.451 0.575
"43618" 608700 0 92.8 "single" 0.357 0.35
"43619" 457759 43 90.9 "field_out" 0.006 0.007
"43620" 608324 23 87.8 "field_out" 0.237 0.254
"43621" 656941 6 96.7 "field_out" 0.571 0.539
"43622" 663527 -7 78.5 "field_out" 0.091 0.082
"43623" 641487 10 53.4 "field_out" 0.166 0.149
"43624" 665926 0 93.2 "single" 0.357 0.35
"43625" 571980 9 106.7 "field_out" 0.754 0.725
"43626" 641553 20 92.1 "field_out" 0.303 0.31
"43627" 668227 -25 99.2 "field_out" 0.111 0.1
"43628" 641584 54 92.9 "field_out" 0.006 0.005
"43629" 641513 40 51.6 "field_out" 0.203 0.183
"43630" 642727 2 90.6 "field_out" 0.343 0.318
"43631" 640458 23 101.6 "double" 0.651 1.012
"43632" 514917 -26 92.7 "grounded_into_double_play" 0.071 0.064
"43633" 665506 -29 65.8 "field_out" 0.049 0.049
"43634" 605548 80 64.4 "field_out" 0.006 0.005
"43635" 607249 28 83.8 "field_out" 0.103 0.11
"43636" 547379 8 99.6 "single" 0.671 0.622
"43637" 593160 17 77.6 "single" 0.9 0.861
"43638" 592192 1 91.1 "single" 0.309 0.278
"43639" 592348 12 97.1 "single" 0.894 0.861
"43640" 666139 30 78.4 "double" 0.223 0.216
"43641" 642731 25 92.1 "double" 0.134 0.146
"43642" 553993 38 103.4 "field_out" 0.383 0.749
"43643" 650402 45 101.6 "sac_fly" 0.063 0.108
"43644" 435559 -4 92.1 "single" 0.197 0.177
"43645" 647304 62 65.6 "field_out" 0.006 0.005
"43646" 669289 15 99.4 "field_out" 0.717 0.697
"43647" 669261 -11 96.5 "field_out" 0.203 0.183
"43648" 676801 27 66.6 "single" 0.929 0.88
"43649" 605113 -11 89.6 "field_out" 0.171 0.185
"43650" 656537 67 96.4 "field_out" 0.026 0.035
"43651" 680977 42 86 "field_out" 0.014 0.019
"43652" 650559 0 90.4 "single" 0.271 0.244
"43653" 444876 -5 82.7 "single" 0.151 0.151
"43654" 680911 34 83.5 "field_out" 0.029 0.041
"43655" 592663 -7 98.1 "field_out" 0.26 0.24
"43656" 666185 -9 84.5 "field_out" 0.123 0.116
"43657" 605244 -1 80.7 "grounded_into_double_play" 0.186 0.177
"43658" 518735 10 97.2 "single" 0.703 0.643
"43659" 660636 25 97.7 "field_out" 0.434 0.655
"43660" 676646 18 105 "single" 0.506 0.604
"43661" 642350 31 84.4 "field_out" 0.046 0.056
"43662" 663757 12 84.6 "single" 0.663 0.607
"43663" 594807 1 92.7 "field_out" 0.4 0.403
"43664" 570482 38 88.4 "field_out" 0.011 0.014
"43665" 664056 43 80.1 "field_out" 0.029 0.026
"43666" 500743 34 83.6 "field_out" 0.023 0.033
"43667" 596059 39 85.6 "field_out" 0.011 0.012
"43668" 665120 46 79.3 "field_out" 0.049 0.05
"43669" 518595 -42 42.6 "field_out" 0.217 0.21
"43670" 519317 15 99.1 "single" 0.717 0.697
"43671" 606466 -78 71.2 "field_out" 0.194 0.175
"43672" 643446 -31 72.9 "field_out" 0.051 0.046
"43673" 600869 10 87 "single" 0.494 0.445
"43674" 519058 8 103.4 "single" 0.683 0.628
"43675" 658668 -10 95.9 "field_out" 0.191 0.172
"43676" 656305 39 96.9 "field_out" 0.08 0.144
"43677" 543228 -4 55.9 "field_out" 0.114 0.106
"43678" 462101 5 104.7 "field_out" 0.563 0.519
"43679" 605119 25 94.8 "double" 0.197 0.259
"43680" 669374 25 84.1 "field_out" 0.197 0.192
"43681" 672386 67 84.7 "field_out" 0.003 0.003
"43682" 641857 10 89.5 "field_out" 0.591 0.534
"43683" 645302 10 100.4 "single" 0.766 0.709
"43684" 645277 16 75.3 "field_out" 0.731 0.675
"43685" 669720 16 95.7 "field_out" 0.677 0.711
"43686" 608070 51 84 "field_out" 0.02 0.025
"43687" 665161 -38 29.7 "force_out" 0.271 0.27
"43688" 543685 48 85.3 "field_out" 0.003 0.003
"43689" 608385 66 71.7 "field_out" 0.003 0.003
"43690" 643524 8 98.5 "field_out" 0.634 0.583
"43691" 598265 27 86.6 "field_out" 0.086 0.095
"43692" 425877 35 85.4 "field_out" 0.017 0.024
"43693" 666179 55 90.2 "field_out" 0.009 0.008
"43694" 592206 -2 80.7 "field_out" 0.174 0.166
"43695" 547989 13 107.7 "single" 0.846 0.915
"43696" 592669 -10 101.2 "field_out" 0.254 0.229
"43697" 663656 11 97.4 "single" 0.837 0.817
"43698" 677551 -60 72.1 "field_out" 0.254 0.229
"43699" 669222 12 103.9 "single" 0.889 0.893
"43700" 541645 10 107.9 "field_out" 0.863 0.879
"43701" 571970 -20 62.1 "field_out" 0.037 0.033
"43702" 673548 35 86.8 "field_out" 0.009 0.008
"43703" 547180 35 108.4 "field_out" 0.737 1.526
"43704" 543068 13 115.5 "field_out" 0.809 0.935
"43705" 663624 2 100.1 "field_out" 0.443 0.399
"43706" 594777 2 108.2 "field_out" 0.517 0.465
"43707" 664728 -4 99.6 "field_out" 0.326 0.309
"43708" 664040 21 90.3 "field_out" 0.311 0.318
"43709" 624414 -4 98 "field_out" 0.317 0.308
"43710" 656180 -61 82.6 "single" 0.269 0.28
"43711" 675656 9 74.7 "single" 0.297 0.267
"43712" 572816 34 101.4 "field_out" 0.429 0.848
"43713" 519317 -9 99.3 "field_out" 0.274 0.266
"43714" 677951 15 105.1 "single" 0.62 0.668
"43715" 656555 32 94.9 "field_out" 0.134 0.233
"43716" 572233 -17 93.6 "field_out" 0.166 0.164
"43717" 680757 -5 83.4 "single" 0.151 0.151
"43718" 596748 9 90.3 "field_out" 0.554 0.502
"43719" 643265 23 95.7 "field_out" 0.186 0.218
"43720" 607461 20 97 "field_out" 0.277 0.317
"43721" 664034 -12 72.8 "field_out" 0.06 0.054
"43722" 516416 -1 87.7 "force_out" 0.243 0.225
"43723" 592273 11 104.6 "single" 0.889 0.912
"43724" 664913 -29 82.1 "field_out" 0.043 0.039
"43725" 673490 20 105.6 "double" 0.694 0.994
"43726" 592669 24 94.7 "field_out" 0.171 0.209
"43727" 621043 -54 83.7 "single" 0.209 0.214
"43728" 545341 -13 101.7 "single" 0.237 0.213
"43729" 596019 -25 73.2 "field_out" 0.037 0.035
"43730" 592885 2 106.4 "single" 0.494 0.449
"43731" 518626 27 79.2 "double" 0.297 0.276
"43732" 543333 28 99.3 "home_run" 0.446 0.774
"43733" 664702 -13 94.2 "single" 0.166 0.153
"43734" 444482 39 79.2 "field_out" 0.037 0.034
"43735" 666971 7 102.1 "single" 0.689 0.661
"43736" 628450 -1 99.9 "field_out" 0.386 0.357
"43737" 663586 -85 65.4 "field_out" 0.174 0.157
"43738" 571771 -17 88.9 "force_out" 0.111 0.107
"43739" 621550 3 105.8 "single" 0.54 0.508
"43740" 595777 40 97.9 "field_out" 0.08 0.146
"43741" 666969 43 103.5 "field_out" 0.154 0.302
"43742" 673357 -14 69.2 "field_out" 0.051 0.046
"43743" 640457 13 104.3 "single" 0.84 0.865
"43744" 670541 33 113.1 "home_run" 0.92 1.925
"43745" 641531 -24 62.5 "field_out" 0.043 0.039
"43746" 656669 -56 71.3 "field_out" 0.257 0.251
"43747" 608369 -3 73.1 "field_out" 0.086 0.077
"43748" 518934 22 100.5 "field_out" 0.483 0.658
"43749" 647351 -14 75.5 "field_out" 0.06 0.054
"43750" 467793 -11 75.7 "field_out" 0.083 0.081
"43751" 657077 3 99.7 "single" 0.471 0.424
"43752" 621566 0 101.9 "field_out" 0.46 0.436
"43753" 575929 16 90.3 "single" 0.894 0.871
"43754" 680777 21 85.9 "double" 0.446 0.434
"43755" 676391 5 73.7 "single" 0.211 0.198
"43756" 453568 5 91.8 "field_out" 0.457 0.45
"43757" 670768 2 88.3 "field_out" 0.32 0.298
"43758" 518934 -37 64.3 "field_out" 0.091 0.083
"43759" 669016 35 107.4 "field_out" 0.711 1.462
"43760" 624431 -18 88.8 "field_out" 0.1 0.09
"43761" 664238 35 103.2 "home_run" 0.554 1.124
"43762" 642715 55 60.6 "field_out" 0.037 0.033
"43763" 670764 25 102.8 "home_run" 0.729 1.276
"43764" 656582 -14 63.6 "field_out" 0.049 0.044
"43765" 542932 -5 101.6 "field_out" 0.294 0.265
"43766" 521692 -15 72.8 "force_out" 0.054 0.049
"43767" 502671 32 97.5 "field_out" 0.297 0.579
"43768" 457705 50 97.4 "field_out" 0.006 0.011
"43769" 408234 -37 67 "field_out" 0.086 0.077
"43770" 608324 35 101.7 "field_out" 0.509 1.042
"43771" 669242 24 101.7 "field_out" 0.683 1.115
"43772" 641313 48 88.5 "field_out" 0.006 0.005
"43773" 518692 -33 76.6 "force_out" 0.06 0.054
"43774" 656976 6 98.9 "field_out" 0.62 0.579
"43775" 543760 10 73 "field_out" 0.26 0.234
"43776" 443558 7 93.2 "single" 0.514 0.479
"43777" 656775 60 84.4 "field_out" 0.026 0.031
"43778" 665489 -2 106.4 "grounded_into_double_play" 0.44 0.418
"43779" 595978 0 91 "field_out" 0.289 0.26
"43780" 502054 -9 105.3 "field_out" 0.32 0.296
"43781" 656577 6 80.8 "single" 0.306 0.275
"43782" 593428 20 89.8 "field_out" 0.417 0.418
"43783" 607043 -20 87.9 "field_out" 0.109 0.109
"43784" 622534 17 100.6 "field_out" 0.423 0.432
"43785" 665926 -12 70.4 "field_out" 0.06 0.054
"43786" 650333 36 83.7 "field_out" 0.011 0.01
"43787" 643396 8 63.7 "grounded_into_double_play" 0.203 0.183
"43788" 605137 -7 104.5 "single" 0.351 0.336
"43789" 605141 11 96.6 "single" 0.837 0.817
"43790" 544369 19 95.3 "field_out" 0.349 0.367
"43791" 608336 22 102.8 "single" 0.666 0.977
"43792" 642727 -7 78.3 "grounded_into_double_play" 0.091 0.082
"43793" 660670 24 57 "single" 0.411 0.37
"43794" 624641 32 93.2 "field_out" 0.091 0.162
"43795" 571657 -13 81.3 "field_out" 0.111 0.111
"43796" 630105 15 94.5 "double" 0.817 0.826
"43797" 572008 -5 66.9 "field_out" 0.094 0.085
"43798" 595879 15 108.1 "single" 0.711 0.829
"43799" 543281 6 102.2 "single" 0.646 0.608
"43800" 663538 -6 86.1 "field_out" 0.12 0.108
"43801" 621020 -11 82.9 "field_out" 0.123 0.115
"43802" 665742 20 94.1 "field_out" 0.266 0.279
"43803" 663757 -39 65.4 "field_out" 0.109 0.098
"43804" 613564 13 86.5 "single" 0.82 0.772
"43805" 663993 40 83.5 "field_out" 0.026 0.033
"43806" 668721 12 77.2 "field_out" 0.4 0.36
"43807" 666182 10 108.5 "single" 0.871 0.883
"43808" 646240 -5 94.9 "field_out" 0.291 0.303
"43809" 608369 28 91.5 "field_out" 0.103 0.131
"43810" 640458 -8 73.7 "grounded_into_double_play" 0.071 0.064
"43811" 664058 7 65.2 "field_out" 0.186 0.167
"43812" 605131 75 83.1 "field_out" 0.011 0.013
"43813" 676801 26 101.1 "double" 0.6 1.021
"43814" 664761 20 88.3 "single" 0.489 0.496
"43815" 642133 4 81.2 "single" 0.251 0.226
"43816" 596115 73 88.4 "field_out" 0.006 0.005
"43817" 514917 21 96.9 "double" 0.254 0.311
"43818" 543760 -9 62.4 "field_out" 0.089 0.087
"43819" 605113 9 79.3 "single" 0.371 0.348
"43820" 624512 7 104.9 "field_out" 0.606 0.548
"43821" 641513 23 91.7 "double" 0.183 0.218
"43822" 642086 0 104.3 "force_out" 0.457 0.426
"43823" 624431 70 64.2 "field_out" 0.006 0.007
"43824" 444876 3 98.5 "double" 0.491 0.458
"43825" 680977 -24 73.2 "field_out" 0.029 0.026
"43826" 571980 -3 106 "field_out" 0.403 0.363
"43827" 670032 55 80.6 "field_out" 0.04 0.04
"43828" 647304 -3 82.3 "single" 0.177 0.177
"43829" 594807 -27 34.5 "field_out" 0.254 0.251
"43830" 543807 29 105.8 "home_run" 0.894 1.843
"43831" 624512 73 86.8 "field_out" 0.006 0.005
"43832" 666158 66 71.7 "field_out" 0.003 0.003
"43833" 642180 23 90.8 "field_out" 0.171 0.179
"43834" 669134 -7 88.5 "grounded_into_double_play" 0.129 0.116
"43835" 656941 -10 100.6 "grounded_into_double_play" 0.254 0.229
"43836" 642165 32 99 "field_out" 0.366 0.708
"43837" 643393 8 96.8 "single" 0.617 0.566
"43838" 658668 -13 97.2 "single" 0.203 0.189
"43839" 595751 11 112.3 "single" 0.846 0.874
"43840" 666185 0 93.9 "field_out" 0.394 0.407
"43841" 643396 -65 67.4 "field_out" 0.257 0.233
"43842" 663527 31 101.7 "field_out" 0.597 1.179
"43843" 664023 16 68.8 "single" 0.534 0.481
"43844" 592192 -9 103.5 "single" 0.3 0.284
"43845" 669397 22 71.8 "single" 0.94 0.881
"43846" 642350 8 55.7 "field_out" 0.169 0.152
"43847" 641553 16 93.9 "field_out" 0.737 0.756
"43848" 630105 -2 96.2 "grounded_into_double_play" 0.309 0.282
"43849" 546318 4 95.9 "double" 0.494 0.481
"43850" 602104 38 87.4 "field_out" 0.011 0.015
"43851" 543228 26 103.9 "home_run" 0.829 1.599
"43852" 650559 37 94.2 "field_out" 0.083 0.134
"43853" 596142 44 86 "field_out" 0.003 0.003
"43854" 641553 -16 82.6 "force_out" 0.109 0.113
"43855" 456715 -30 93.1 "force_out" 0.097 0.093
"43856" 607461 28 93.6 "field_out" 0.137 0.188
"43857" 665506 -6 103.3 "field_out" 0.323 0.301
"43858" 669087 11 106.4 "single" 0.897 0.933
"43859" 500743 41 89.3 "field_out" 0.006 0.005
"43860" 650402 12 97.1 "single" 0.894 0.861
"43861" 425877 0 99.3 "force_out" 0.414 0.399
"43862" 656537 13 108 "double" 0.846 0.915
"43863" 578428 63 61.3 "field_out" 0.003 0.003
"43864" 641796 41 87.8 "field_out" 0.006 0.005
"43865" 650333 23 83.4 "single" 0.411 0.387
"43866" 664728 12 102.8 "field_out" 0.917 0.914
"43867" 643524 41 83.6 "field_out" 0.023 0.029
"43868" 547379 -9 80.2 "field_out" 0.103 0.094
"43869" 670768 25 96.4 "field_out" 0.26 0.366
"43870" 543305 5 103.7 "single" 0.571 0.534
"43871" 435559 -2 102.7 "grounded_into_double_play" 0.36 0.328
"43872" 462101 47 92.4 "field_out" 0.003 0.003
"43873" 624413 49 90.9 "field_out" 0.011 0.015
"43874" 673490 -21 65 "field_error" 0.046 0.043
"43875" 641796 12 75.3 "field_out" 0.36 0.324
"43876" 592669 23 108.8 "home_run" 0.969 1.896
"43877" 607249 37 91.4 "field_out" 0.02 0.018
"43878" 669394 -14 74.1 "field_out" 0.049 0.044
"43879" 642731 69 82 "field_out" 0.009 0.01
"43880" 669261 61 85 "field_out" 0.014 0.013
"43881" 656541 0 75.5 "grounded_into_double_play" 0.097 0.087
"43882" 664056 4 79.8 "single" 0.246 0.221
"43883" 572816 27 93.8 "field_out" 0.163 0.223
"43884" 656180 66 81.9 "field_out" 0.006 0.006
"43885" 543305 -1 97.2 "single" 0.346 0.321
"43886" 643446 21 93.9 "field_out" 0.226 0.263
"43887" 669289 28 92.5 "field_out" 0.123 0.173
"43888" 676391 33 103.6 "field_out" 0.671 1.369
"43889" 645277 4 79.7 "field_out" 0.246 0.221
"43890" 666158 -1 80.8 "single" 0.186 0.177
"43891" 642133 23 109 "home_run" 0.969 1.896
"43892" 669261 16 102.6 "field_out" 0.531 0.564
"43893" 660636 -6 88.7 "grounded_into_double_play" 0.154 0.147
"43894" 543510 39 96.4 "field_out" 0.066 0.106
"43895" 677951 56 86.2 "field_out" 0.02 0.021
"43896" 592885 31 104.9 "home_run" 0.791 1.63
"43897" 596059 66 92.6 "field_out" 0.017 0.021
"43898" 663757 8 105.9 "single" 0.689 0.664
"43899" 669374 9 105.7 "single" 0.78 0.784
"43900" 570482 42 87.9 "field_out" 0.006 0.005
"43901" 641487 -35 79.6 "field_out" 0.063 0.057
"43902" 641857 16 98.5 "single" 0.586 0.578
"43903" 668227 42 32.9 "field_out" 0.14 0.126
"43904" 665120 9 99.3 "field_out" 0.691 0.645
"43905" 543333 -10 98 "field_out" 0.223 0.201
"43906" 543068 -11 78.2 "field_out" 0.086 0.077
"43907" 665120 17 73.9 "single" 0.774 0.709
"43908" 660294 50 80.6 "field_out" 0.037 0.043
"43909" 592192 20 95.5 "field_out" 0.263 0.3
"43910" 596146 23 75.7 "single" 0.883 0.86
"43911" 500871 -21 67.1 "field_out" 0.043 0.039
"43912" 676646 -10 63.9 "force_out" 0.077 0.072
"43913" 592206 16 99.6 "single" 0.571 0.59
"43914" 642715 24 102.8 "double" 0.734 1.232
"43915" 596748 -18 75.3 "grounded_into_double_play" 0.049 0.044
"43916" 657077 -20 88.6 "field_out" 0.103 0.096
"43917" 608070 35 76.8 "field_out" 0.094 0.085
"43918" 628451 -8 93.4 "single" 0.197 0.179
"43919" 624513 32 87.6 "field_out" 0.029 0.029
"43920" 596019 -11 96.8 "single" 0.203 0.183
"43921" 624414 44 86.8 "field_out" 0.006 0.005
"43922" 592669 -54 24.5 "single" 0.243 0.222
"43923" 605244 50 91.2 "field_out" 0.014 0.018
"43924" 675656 -16 21.6 "sac_bunt" 0.286 0.3
"43925" 663624 18 98.7 "field_out" 0.4 0.453
"43926" 669720 0 78.7 "field_error" 0.16 0.144
"43927" 666179 27 59.5 "field_out" 0.566 0.509
"43928" 543685 41 98 "field_out" 0.06 0.107
"43929" 596142 4 93.6 "double" 0.426 0.4
"43930" 600869 68 76.7 "field_out" 0.006 0.005
"43931" 425877 54 82.2 "field_out" 0.029 0.026
"43932" 519317 -9 97.4 "field_out" 0.231 0.216
"43933" 628451 37 86.6 "field_out" 0.011 0.015
"43934" 672386 38 101.4 "field_out" 0.297 0.618
"43935" 623993 1 104.2 "single" 0.466 0.42
"43936" 570731 64 66.5 "field_out" 0.006 0.005
"43937" 544369 -28 77.1 "field_out" 0.034 0.031
"43938" 519058 -17 100.1 "field_out" 0.149 0.134
"43939" 673490 29 79.5 "field_out" 0.189 0.17
"43940" 664913 -2 103.8 "single" 0.377 0.339
"43941" 676391 36 91.8 "field_out" 0.043 0.058
"43942" 650402 11 96.3 "single" 0.786 0.745
"43943" 682928 25 31.3 "sac_bunt" 0.194 0.175
"43944" 680777 56 89.3 "field_out" 0.011 0.011
"43945" 643217 14 73.9 "double_play" 0.491 0.442
"43946" 668804 -6 94.4 "field_error" 0.249 0.249
"43947" 669222 -6 64.6 "field_out" 0.106 0.108
"43948" 649557 14 87.4 "single" 0.931 0.872
"43949" 621493 38 49 "field_out" 0.191 0.172
"43950" 606132 -18 70 "field_out" 0.054 0.053
"43951" 641487 9 87.4 "single" 0.454 0.409
"43952" 592200 42 97.5 "field_out" 0.029 0.036
"43953" 543063 -54 24.9 "field_error" 0.249 0.233
"43954" 622534 62 84.7 "field_out" 0.009 0.008
"43955" 641857 15 110.9 "triple" 0.714 0.804
"43956" 624428 6 99.9 "field_out" 0.651 0.611
"43957" 594777 23 99 "field_out" 0.4 0.566
"43958" 660271 25 96.5 "field_out" 0.351 0.512
"43959" 467793 23 97.3 "field_out" 0.269 0.35
"43960" 595777 45 79 "field_out" 0.043 0.042
"43961" 572233 -47 66.1 "field_error" 0.206 0.203
"43962" 656308 -7 107.3 "single" 0.4 0.389
"43963" 594777 4 100.9 "field_out" 0.586 0.562
"43964" 628450 3 96.6 "single" 0.506 0.493
"43965" 665506 -17 102.5 "field_out" 0.217 0.204
"43966" 676701 41 99.4 "field_out" 0.089 0.163
"43967" 665161 -71 74.5 "field_out" 0.246 0.221
"43968" 660636 39 83.9 "field_out" 0.02 0.026
"43969" 596115 16 85.4 "single" 0.96 0.927
"43970" 666971 63 82.5 "field_out" 0.011 0.01
"43971" 613564 25 82.4 "sac_fly" 0.283 0.276
"43972" 680700 25 103.2 "double" 0.729 1.276
"43973" 595751 36 94.1 "field_out" 0.083 0.139
"43974" 679529 -22 94.4 "force_out" 0.1 0.09
"43975" 547989 42 81.6 "field_out" 0.029 0.036
"43976" 677551 36 85.2 "field_out" 0.011 0.012
"43977" 663656 9 100.8 "single" 0.726 0.678
"43978" 592885 15 88.9 "single" 0.96 0.928
"43979" 493329 -24 81.9 "field_out" 0.046 0.041
"43980" 592273 47 95.8 "field_out" 0.003 0.003
"43981" 572816 65 90.3 "field_out" 0.009 0.009
"43982" 646240 -27 66.7 "field_out" 0.037 0.033
"43983" 595879 2 88.3 "double" 0.32 0.298
"43984" 444482 47 94.9 "field_out" 0.003 0.003
"43985" 663757 18 90.4 "field_out" 0.674 0.66
"43986" 596146 37 103.3 "home_run" 0.463 0.928
"43987" 443558 -27 61.4 "field_out" 0.04 0.036
"43988" 543807 51 76.7 "field_out" 0.083 0.091
"43989" 543068 70 88.2 "field_out" 0.006 0.005
"43990" 547180 -28 85.6 "field_out" 0.043 0.039
"43991" 572041 19 100.4 "double" 0.369 0.436
"43992" 657077 2 85 "field_out" 0.311 0.302
"43993" 595281 -14 98.3 "field_out" 0.206 0.198
"43994" 669450 1 110.9 "force_out" 0.531 0.478
"43995" 680757 -24 91.8 "field_out" 0.086 0.077
"43996" 519203 -74 64.7 "field_out" 0.217 0.195
"43997" 598265 10 95 "field_out" 0.7 0.646
"43998" 516782 36 97.6 "field_out" 0.211 0.426
"43999" 642731 -15 68 "field_error" 0.043 0.039
"44000" 656775 25 83.1 "double" 0.237 0.222
"44001" 571970 1 84 "force_out" 0.26 0.247
"44002" 641856 39 93.1 "field_out" 0.037 0.047
"44003" 547180 60 86.2 "field_out" 0.02 0.024
"44004" 570482 -10 98.9 "field_out" 0.251 0.238
"44005" 656669 -12 68.6 "field_error" 0.071 0.073
"44006" 669242 53 72.9 "field_out" 0.114 0.125
"44007" 521692 4 104.2 "field_error" 0.543 0.502
"44008" 640457 3 101 "single" 0.54 0.524
"44009" 656941 24 109.5 "home_run" 0.986 1.992
"44010" 664058 9 90.2 "single" 0.554 0.502
"44011" 605137 50 62.6 "field_out" 0.129 0.116
"44012" 657077 19 100.9 "field_out" 0.38 0.436
"44013" 500743 -53 87.3 "field_out" 0.174 0.175
"44014" 453568 32 89.6 "field_out" 0.046 0.067
"44015" 605137 34 91 "double" 0.04 0.061
"44016" 593160 -7 81 "field_out" 0.117 0.108
"44017" 641355 2 84 "field_out" 0.286 0.276
"44018" 545361 42 102.3 "field_out" 0.151 0.293
"44019" 660271 48 101.5 "field_out" 0.029 0.047
"44020" 542303 30 104.6 "field_out" 0.794 1.616
"44021" 664728 -46 82.6 "field_out" 0.103 0.093
"44022" 592518 -21 71.6 "field_out" 0.043 0.039
"44023" 663647 -24 104.3 "single" 0.143 0.129
"44024" 660294 24 102.1 "field_out" 0.683 1.115
"44025" 592200 14 97 "single" 0.9 0.897
"44026" 593428 -23 94.9 "field_out" 0.111 0.111
"44027" 453568 33 34.3 "field_out" 0.166 0.149
"44028" 624585 44 88.8 "field_out" 0.009 0.01
"44029" 444876 20 90.8 "field_out" 0.36 0.362
"44030" 519203 26 92.1 "field_out" 0.14 0.174
"44031" 669134 -3 66.4 "field_out" 0.109 0.098
"44032" 516782 25 99.8 "field_out" 0.517 0.807
